id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date
7hMhO4oenpVkVaM5bNkEbz,When the Ship Comes In,The Times They Are A-Changin',7DZeLXvr9eTVpyI1OlqtcS,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],8,1,False,0.58,0.421,2,-9.161,1,0.0315,0.867,0.0,0.205,0.347,114.725,194680,4.0,1964,1964-01-13
6j1fiAG1NFBqPDRfJY19Yv,The Lonesome Death of Hattie Carroll,The Times They Are A-Changin',7DZeLXvr9eTVpyI1OlqtcS,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],9,1,False,0.523,0.177,4,-12.411,1,0.0395,0.884,0.0,0.276,0.236,140.116,344631,3.0,1964,1964-01-13
1LGmxVTktSQBIpKPymNrWl,Restless Farewell,The Times They Are A-Changin',7DZeLXvr9eTVpyI1OlqtcS,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],10,1,False,0.48,0.122,4,-15.867,1,0.035,0.898,0.0,0.102,0.284,101.611,332278,4.0,1964,1964-01-13
6cuHkcRUqtQhtJ4sWCkd1q,Jokerman,Infidels,66zadu7BtUnpbkT4iAkaHy,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],1,1,False,0.664,0.65,10,-11.168,1,0.0444,0.2339999999999999,0.0002819999999999,0.16,0.775,134.986,376160,4.0,1983,1983-11-01
2KVrZKnaDbu9Ik9aMHe8J3,Sweetheart Like You,Infidels,66zadu7BtUnpbkT4iAkaHy,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],2,1,False,0.555,0.375,1,-11.308,0,0.0418,0.627,1.96e-05,0.0751,0.487,138.99200000000002,273667,4.0,1983,1983-11-01
5N1M5lueT7liCW7R4gaaMi,Neighborhood Bully,Infidels,66zadu7BtUnpbkT4iAkaHy,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],3,1,False,0.67,0.892,9,-7.9,1,0.04,0.07,0.0,0.0851,0.93,133.27,275733,4.0,1983,1983-11-01
6GjmlZzBt2FHgLL1x3VMc5,License to Kill,Infidels,66zadu7BtUnpbkT4iAkaHy,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],4,1,False,0.743,0.2739999999999999,6,-13.017,1,0.0407,0.324,5.34e-06,0.12,0.664,125.895,213533,4.0,1983,1983-11-01
4rTdJYQ98IB5EOvKxz1Dm3,Man of Peace,Infidels,66zadu7BtUnpbkT4iAkaHy,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],5,1,False,0.628,0.67,10,-10.441,1,0.0269,0.00882,6.92e-05,0.154,0.6609999999999999,100.756,392000,4.0,1983,1983-11-01
3v4h4wyAZe2pBQv6uK5KhP,Union Sundown,Infidels,66zadu7BtUnpbkT4iAkaHy,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],6,1,False,0.5529999999999999,0.733,2,-8.405,1,0.0316,0.00798,4.6e-05,0.417,0.8079999999999999,135.344,322560,4.0,1983,1983-11-01
4gE7FaS7lkB44bqWkbJejw,I and I,Infidels,66zadu7BtUnpbkT4iAkaHy,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],7,1,False,0.684,0.3720000000000001,7,-13.577,1,0.057,0.0317,0.0,0.0862,0.529,80.75399999999998,312440,4.0,1983,1983-11-01
1TcaA7LukgnPWZMtQpo3hN,Don't Fall Apart on Me Tonight,Infidels,66zadu7BtUnpbkT4iAkaHy,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],8,1,False,0.562,0.513,0,-10.482,1,0.0423,0.168,0.0,0.433,0.628,87.48899999999998,356000,4.0,1983,1983-11-01
0SjKgd14EzfubyxLoKbG8F,"It's Alright, Ma (I'm Only Bleeding) - Live at Madison Square Garden, New York, NY - October 1992",Bob Dylan - 30th Anniversary Concert Celebration [(Deluxe Edition) [Remastered]],5OlEEw6gIk32eMhOqRlfGu,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],11,2,False,0.41,0.815,7,-8.953,1,0.0542,0.55,1.14e-06,0.97,0.426,118.413,381333,4.0,1993,1993-03-03
0bIGNGUqgpB82sAksxonkZ,"My Back Pages - Live at Madison Square Garden, New York, NY - October 1992",Bob Dylan - 30th Anniversary Concert Celebration [(Deluxe Edition) [Remastered]],5OlEEw6gIk32eMhOqRlfGu,"['Bob Dylan', 'Roger McGuinn', 'Tom Petty', 'Neil Young', 'Eric Clapton', 'George Harrison']","['74ASZWbe4lXaubB36ztrGX', '3ExrAwcOqgGjt9kFRwdM76', '2UZMlIwnkgAEDBsw1Rejkn', '6v8FB84lnmJs434UJf2Mrm', '6PAt558ZEZl0DmdXlnjMgD', '7FIoB5PHdrMZVC3q2HE5MS']",12,2,False,0.439,0.867,4,-7.722,1,0.0618,0.00907,8.93e-06,0.679,0.318,129.10299999999998,279907,4.0,1993,1993-03-03
4qp0AzPe12tJC7Ab2Dy4Dw,"Girl from the North Country - Live at Madison Square Garden, New York, NY - October 1992",Bob Dylan - 30th Anniversary Concert Celebration [(Deluxe Edition) [Remastered]],5OlEEw6gIk32eMhOqRlfGu,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],14,2,False,0.4270000000000001,0.5670000000000001,7,-13.126,1,0.0457,0.608,0.0269,0.979,0.29,119.462,312307,4.0,1993,1993-03-03
0wfBooQ6QtDm63UIyIcDIj,John Wesley Harding,John Wesley Harding,2KzCDxKpgLqBffHu1IZ7Kn,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],1,1,False,0.579,0.479,5,-10.348,1,0.0294,0.206,0.00211,0.163,0.937,135.459,177200,4.0,1967,1967-12-27
2040FzW1ywVMnNJAMPoXZn,As I Went out One Morning,John Wesley Harding,2KzCDxKpgLqBffHu1IZ7Kn,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],2,1,False,0.67,0.352,4,-13.892,1,0.0368,0.124,9.22e-05,0.0649,0.87,131.138,169400,4.0,1967,1967-12-27
1cbLvt7UrsbVnljXttWUip,I Dreamed I Saw St. Augustine,John Wesley Harding,2KzCDxKpgLqBffHu1IZ7Kn,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],3,1,False,0.411,0.282,5,-12.909,1,0.0462,0.626,2.07e-06,0.0939,0.5539999999999999,176.19099999999997,232667,4.0,1967,1967-12-27
0Fnb2pfBfu0ka33d6Yki17,All Along the Watchtower,John Wesley Harding,2KzCDxKpgLqBffHu1IZ7Kn,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],4,1,False,0.581,0.41,1,-12.617,0,0.0303,0.475,2.04e-05,0.0746,0.6970000000000001,129.175,151093,4.0,1967,1967-12-27
1XXHPSNbmHgi8EJvO3yGyd,The Ballad of Frankie Lee and Judas Priest,John Wesley Harding,2KzCDxKpgLqBffHu1IZ7Kn,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],5,1,False,0.481,0.3720000000000001,0,-14.03,1,0.0576,0.8109999999999999,0.0,0.0908,0.335,150.764,332640,4.0,1967,1967-12-27
41ev75JtScZeRGHQ19O6BG,Drifter's Escape,John Wesley Harding,2KzCDxKpgLqBffHu1IZ7Kn,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],6,1,False,0.637,0.535,9,-12.668,1,0.0342,0.493,3.17e-05,0.262,0.8420000000000001,132.458,166067,4.0,1967,1967-12-27
4xhHhecO7i0jEySdGKQMWp,Dear Landlord,John Wesley Harding,2KzCDxKpgLqBffHu1IZ7Kn,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],7,1,False,0.429,0.225,2,-15.342,0,0.0396,0.617,6.03e-06,0.1119999999999999,0.457,238.895,194733,3.0,1967,1967-12-27
49pZlXa9pZ6N0j6O4xduoC,I Am a Lonesome Hobo,John Wesley Harding,2KzCDxKpgLqBffHu1IZ7Kn,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],8,1,False,0.617,0.283,7,-13.367,1,0.0331,0.107,0.0002089999999999,0.15,0.469,119.204,201000,4.0,1967,1967-12-27
2eyszNMdxZtteBRCN1uL4j,I Pity the Poor Immigrant,John Wesley Harding,2KzCDxKpgLqBffHu1IZ7Kn,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],9,1,False,0.494,0.1669999999999999,5,-15.389,1,0.0331,0.44,0.000204,0.123,0.366,128.684,253400,3.0,1967,1967-12-27
0ZVzXE6cLLNshh4oMDoySI,The Wicked Messenger,John Wesley Harding,2KzCDxKpgLqBffHu1IZ7Kn,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],10,1,False,0.436,0.419,2,-10.272,1,0.0297,0.4320000000000001,0.0,0.0759,0.831,170.03400000000005,122200,4.0,1967,1967-12-27
0aVlO5bvmxjz6ep7rUs9y2,Down Along the Cove,John Wesley Harding,2KzCDxKpgLqBffHu1IZ7Kn,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],11,1,False,0.6559999999999999,0.486,11,-12.536,1,0.0452,0.649,0.000452,0.128,0.8859999999999999,90.881,141240,4.0,1967,1967-12-27
032kwZ9kg4yIaIPBOOIwlm,I'll Be Your Baby Tonight,John Wesley Harding,2KzCDxKpgLqBffHu1IZ7Kn,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],12,1,False,0.512,0.23,0,-16.412,1,0.0301,0.4539999999999999,0.000139,0.0508,0.457,127.567,159360,4.0,1967,1967-12-27
4FzjmZXggX5L2pro52kHeq,Lily of the West,Dylan (1973),08D6t1zCh2Csoyw92xmo7p,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],1,1,False,0.465,0.716,9,-10.927,0,0.0366,0.3989999999999999,0.000162,0.0872,0.537,115.4,227067,4.0,1973,1973-11-16
368OHaaG7tnjVqD9hRIXhL,Can't Help Falling in Love,Dylan (1973),08D6t1zCh2Csoyw92xmo7p,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],2,1,False,0.471,0.32,4,-12.768,1,0.035,0.375,2.12e-05,0.0729,0.262,143.086,259400,4.0,1973,1973-11-16
3Fnet7l44QsKmbRxAOyWzE,Sarah Jane,Dylan (1973),08D6t1zCh2Csoyw92xmo7p,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],3,1,False,0.467,0.918,4,-6.143,0,0.0711,0.216,0.0,0.111,0.836,104.224,171813,4.0,1973,1973-11-16
13IzCtdrVF2W5oNwb1iSuA,The Ballad of Ira Hayes,Dylan (1973),08D6t1zCh2Csoyw92xmo7p,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],4,1,False,0.402,0.262,8,-11.775,1,0.0392,0.909,2.84e-06,0.111,0.358,106.672,313853,4.0,1973,1973-11-16
5sN6wOIayxsoY6BazbVPPo,Mr. Bojangles,Dylan (1973),08D6t1zCh2Csoyw92xmo7p,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],5,1,False,0.4529999999999999,0.5479999999999999,0,-10.403,1,0.038,0.523,0.000188,0.596,0.4539999999999999,139.384,332533,3.0,1973,1973-11-16
4loZQUxVHt48y684YcM9To,Mary Ann,Dylan (1973),08D6t1zCh2Csoyw92xmo7p,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],6,1,False,0.46,0.4629999999999999,9,-11.244000000000002,1,0.0319,0.727,0.0,0.107,0.3279999999999999,126.059,163053,3.0,1973,1973-11-16
2BhDazuH5PZqsX0LyM0D56,Big Yellow Taxi,Dylan (1973),08D6t1zCh2Csoyw92xmo7p,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],7,1,False,0.4920000000000001,0.534,7,-8.361,1,0.0333,0.292,0.0,0.22,0.892,80.525,133827,4.0,1973,1973-11-16
1KFTXJslA3vdcSxE4k8azK,A Fool Such As I,Dylan (1973),08D6t1zCh2Csoyw92xmo7p,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],8,1,False,0.563,0.857,7,-7.6179999999999986,1,0.0604,0.165,1.83e-05,0.134,0.687,118.29,163053,4.0,1973,1973-11-16
1E91zN7Xg3SdkLvdbDlmqA,Spanish Is the Loving Tongue,Dylan (1973),08D6t1zCh2Csoyw92xmo7p,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],9,1,False,0.411,0.39,0,-10.027,1,0.0317,0.7959999999999999,7.809999999999999e-05,0.285,0.341,112.525,256853,4.0,1973,1973-11-16
1512aL09grQ5uTesJB3GOi,Political World,Oh Mercy,18ue4s9PsV3WBw7kkzD689,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],1,1,False,0.637,0.954,11,-9.289,0,0.0585,0.0372,0.0336,0.0835,0.49,100.536,228800,4.0,1989,1989-09-22
412jKsXVbH1LJjHZXJoz4o,Where Teardrops Fall,Oh Mercy,18ue4s9PsV3WBw7kkzD689,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],2,1,False,0.375,0.564,7,-9.458,1,0.0404,0.0269,0.000291,0.3429999999999999,0.32,183.516,152800,3.0,1989,1989-09-22
65Ywa7EspM0tSZreKwOmnL,Everything Is Broken,Oh Mercy,18ue4s9PsV3WBw7kkzD689,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],3,1,False,0.773,0.8029999999999999,11,-7.936,0,0.0589,0.00425,0.0151,0.0815,0.867,132.15,193493,4.0,1989,1989-09-22
1Y3VFY4mkLqMIkqxC51p6l,Ring Them Bells,Oh Mercy,18ue4s9PsV3WBw7kkzD689,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],4,1,False,0.428,0.336,1,-11.022,1,0.0384,0.748,4.32e-06,0.125,0.147,153.727,180733,4.0,1989,1989-09-22
5NtOAfnwkKo7eAGq7Uap3J,Man in the Long Black Coat,Oh Mercy,18ue4s9PsV3WBw7kkzD689,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],5,1,False,0.605,0.297,6,-12.528,0,0.0417,0.00889,0.000286,0.1159999999999999,0.0998,154.523,273200,3.0,1989,1989-09-22
7wLzlhL0tb3GhPhnIz7IpQ,Most of the Time,Oh Mercy,18ue4s9PsV3WBw7kkzD689,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],6,1,False,0.546,0.624,0,-9.418,1,0.0403,0.0699,0.3279999999999999,0.1689999999999999,0.266,146.435,304307,4.0,1989,1989-09-22
0uRMGsSsX2KORS8jkB9Lwc,What Good Am I?,Oh Mercy,18ue4s9PsV3WBw7kkzD689,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],7,1,False,0.573,0.129,9,-15.326,1,0.0418,0.599,0.008,0.297,0.102,77.411,285067,4.0,1989,1989-09-22
121VnjA0Q9CQOAr9CD8b3z,Disease of Conceit,Oh Mercy,18ue4s9PsV3WBw7kkzD689,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],8,1,False,0.3939999999999999,0.214,1,-17.023,1,0.0477,0.2339999999999999,0.00286,0.113,0.132,104.092,223960,3.0,1989,1989-09-22
6j77oqpKyDbr7rtPsTAzSw,What Was It You Wanted,Oh Mercy,18ue4s9PsV3WBw7kkzD689,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],9,1,False,0.6829999999999999,0.3720000000000001,6,-12.995,0,0.157,0.0748,0.000785,0.0959,0.289,81.683,302933,4.0,1989,1989-09-22
7IuEjrhTNqxzm3dcINDH7V,Shooting Star,Oh Mercy,18ue4s9PsV3WBw7kkzD689,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],10,1,False,0.544,0.332,4,-12.231,1,0.0433,0.0084,0.000396,0.135,0.174,133.782,193000,4.0,1989,1989-09-22
43GxjTyWkpyZFGfh6d1MPj,Bloom - Jamie xx Rework Part 3,TKOL RMX 8,0lxJjvbbikKyKdvoncI2Vu,"['Radiohead', 'Jamie xx']","['4Z8W4fKeB5YxbusRsdQVPb', '7A0awCXkE1FtSU8B0qwOJQ']",1,1,False,0.616,0.779,9,-7.362999999999999,0,0.0533,0.0219,0.69,0.312,0.1889999999999999,126.676,467975,4.0,2011,2011-11-18
6AmOC6sINpSmWPmQurDgR8,Separator - Anstam RMX II,TKOL RMX 8,0lxJjvbbikKyKdvoncI2Vu,"['Radiohead', 'Anstam']","['4Z8W4fKeB5YxbusRsdQVPb', '6x5cI9zBbzsVZ3UiOtiYDT']",2,1,False,0.561,0.611,1,-8.209,1,0.135,0.0761,0.755,0.377,0.223,139.047,235364,4.0,2011,2011-11-18
27Ctri8V6RhHUnKHcK3ogb,Morning Mr Magpie - Nathan Fake Harshdub RMX,TKOL RMX 8,0lxJjvbbikKyKdvoncI2Vu,"['Radiohead', 'Nathan Fake']","['4Z8W4fKeB5YxbusRsdQVPb', '5rZVjGkZZI4TnpMHQwrxfG']",3,1,False,0.6859999999999999,0.738,7,-7.512,0,0.529,0.283,0.0345,0.103,0.32,139.925,525389,4.0,2011,2011-11-18
2dhBAbYfES1uMgEhYAercT,"Corrina, Corrina",The Future Is Unwritten,6fMzhki9YmjLDnnV3ug85A,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],21,1,False,0.647,0.284,5,-11.837,1,0.0432,0.807,0.00422,0.376,0.787,95.593,164013,4.0,1961,1961
16yqhJiZogm43E290uaBcV,I'm Not There,I'm Not There (Music From The Motion Picture),6ZSp2CcRWdyTm50DbI9MAX,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],18,2,False,0.374,0.2239999999999999,4,-16.464000000000002,1,0.044,0.264,0.000103,0.118,0.3779999999999999,151.756,312573,4.0,2007,2007-10-25
1lqMLr9Wj7SM2F9AikGcxN,Hurricane,Desire,1T8usYsiGEMPMQOLFgJEbE,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],1,1,False,0.509,0.8270000000000001,0,-7.715,1,0.079,0.0409,0.0,0.12,0.743,135.601,512733,4.0,1976,1976-01-16
5j216bw8PG0EcIdfu92k4l,Isis,Desire,1T8usYsiGEMPMQOLFgJEbE,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],2,1,False,0.515,0.7170000000000001,3,-7.142,1,0.0343,0.126,0.0,0.186,0.883,147.95600000000005,418293,3.0,1976,1976-01-16
1gpQMd0R3blMSn8vhXU0Uu,Mozambique,Desire,1T8usYsiGEMPMQOLFgJEbE,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],3,1,False,0.726,0.863,7,-8.191,1,0.0293,0.0451,0.000153,0.109,0.821,127.68,180800,4.0,1976,1976-01-16
4WOruM7TiQSETsWYy8bDSX,One More Cup of Coffee,Desire,1T8usYsiGEMPMQOLFgJEbE,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],4,1,False,0.531,0.473,9,-9.477,0,0.0305,0.1669999999999999,2e-06,0.0899,0.306,139.17600000000002,224733,4.0,1976,1976-01-16
4JtK4KieKw8mlPAIX4ODht,"Oh, Sister",Desire,1T8usYsiGEMPMQOLFgJEbE,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],5,1,False,0.58,0.391,7,-9.756,1,0.0295,0.0249,0.000153,0.175,0.408,123.129,241773,3.0,1976,1976-01-16
3sXLemtrtO6ygZF0G4OIwI,Joey,Desire,1T8usYsiGEMPMQOLFgJEbE,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],6,1,False,0.532,0.529,7,-10.402,1,0.0329,0.241,0.00026,0.1159999999999999,0.445,116.814,665133,4.0,1976,1976-01-16
1OT1G66Lt9EpKFWkwK8i9z,Romance in Durango,Desire,1T8usYsiGEMPMQOLFgJEbE,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],7,1,False,0.326,0.542,2,-7.782,1,0.0323,0.233,0.0,0.386,0.58,168.949,344333,4.0,1976,1976-01-16
2OqE96IZhnQ7uNunN6Opag,Black Diamond Bay,Desire,1T8usYsiGEMPMQOLFgJEbE,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],8,1,False,0.58,0.83,7,-7.943,1,0.0367,0.154,1.83e-05,0.165,0.8220000000000001,97.621,449000,4.0,1976,1976-01-16
4WbP5AjT2RFb3paBBD2BRM,Sara,Desire,1T8usYsiGEMPMQOLFgJEbE,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],9,1,False,0.4320000000000001,0.504,4,-8.997,0,0.0382,0.36,0.0,0.0799,0.276,156.278,331493,3.0,1976,1976-01-16
3Mm5e3j6q6ZCKGh3akueqa,"Tombstone Blues - Live at Sony Music Studios, New York, NY - November 1994",Mtv Unplugged,0zTd4xTpA9ytGuH3Gnfnn4,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],1,1,False,0.521,0.962,2,-9.541,0,0.0498,0.32,0.0069299999999999,0.6920000000000001,0.643,104.637,294493,4.0,1995,1995-04-25
3nq6WrtJ5IvdJp7KiBMIx1,"Shooting Star - Live at Sony Music Studios, New York, NY - November 1994",Mtv Unplugged,0zTd4xTpA9ytGuH3Gnfnn4,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],2,1,False,0.585,0.4429999999999999,4,-11.794,1,0.0348,0.6779999999999999,0.0173,0.748,0.373,135.472,245973,4.0,1995,1995-04-25
7ISP5Y8A11ihQWTU3McSV7,"All Along the Watchtower - Live at Sony Music Studios, New York, NY - November 1994",Mtv Unplugged,0zTd4xTpA9ytGuH3Gnfnn4,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],3,1,False,0.512,0.93,9,-9.531,0,0.0441,0.401,0.2289999999999999,0.981,0.5379999999999999,134.417,216427,4.0,1995,1995-04-25
32gGuJXlLJbKCk3MDfW53y,"The Times They Are A-Changin' - Live at Sony Music Studios, New York, NY - November 1994",Mtv Unplugged,0zTd4xTpA9ytGuH3Gnfnn4,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],4,1,False,0.3929999999999999,0.416,9,-13.243,1,0.0401,0.63,0.0079099999999999,0.986,0.512,163.60399999999996,348560,3.0,1995,1995-04-25
13S97sG5ptwQ10LdFjLlEk,"John Brown - Live at Sony Music Studios, New York, NY - November 1994",Mtv Unplugged,0zTd4xTpA9ytGuH3Gnfnn4,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],5,1,False,0.563,0.422,2,-14.052,1,0.0365,0.733,0.0226,0.983,0.517,127.347,322427,4.0,1995,1995-04-25
4cjMXe7SzD6aTqmscIhSmc,"Rainy Day Women #12 & 35 - Live at Sony Music Studios, New York, NY - November 1994",Mtv Unplugged,0zTd4xTpA9ytGuH3Gnfnn4,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],6,1,False,0.616,0.968,4,-8.071,1,0.0519,0.347,0.36,0.971,0.49,110.497,211000,4.0,1995,1995-04-25
1bEz5UZHlW841d51OUuuQt,"Desolation Row - Live at Sony Music Studios, New York, NY - November 1994",Mtv Unplugged,0zTd4xTpA9ytGuH3Gnfnn4,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],7,1,False,0.649,0.374,2,-14.332,1,0.0346,0.742,0.0184,0.966,0.8109999999999999,127.12,502627,4.0,1995,1995-04-25
0qcxwAuainpxkC822RwMEp,"Dignity - Live at Sony Music Studios, New York, NY - November 1994",Mtv Unplugged,0zTd4xTpA9ytGuH3Gnfnn4,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],8,1,False,0.433,0.884,0,-9.435,1,0.0508,0.193,0.000718,0.682,0.557,116.345,390893,4.0,1995,1995-04-25
7J8xED18dePpiXOkPkOFt0,"Knockin' on Heaven's Door - Live at Sony Music Studios, New York, NY - November 1994",Mtv Unplugged,0zTd4xTpA9ytGuH3Gnfnn4,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],9,1,False,0.5379999999999999,0.637,9,-10.009,1,0.0559999999999999,0.6409999999999999,0.0167,0.887,0.537,73.219,330600,4.0,1995,1995-04-25
2zsEvCDvYJF2Jl0CoaXw2L,"Like a Rolling Stone - Live at Sony Music Studios, New York, NY - November 1994",Mtv Unplugged,0zTd4xTpA9ytGuH3Gnfnn4,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],10,1,False,0.357,0.828,9,-9.822,1,0.0565,0.536,0.0268,0.315,0.636,168.808,549760,4.0,1995,1995-04-25
5KWAQVVf6fRLtmiznPSiKg,"With God on Our Side - Live at Sony Music Studios, New York, NY - November 1994",Mtv Unplugged,0zTd4xTpA9ytGuH3Gnfnn4,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],11,1,False,0.2789999999999999,0.31,0,-14.018,1,0.0525,0.821,0.000403,0.77,0.221,151.498,436707,3.0,1995,1995-04-25
3AhXZa8sUQht0UEdBJgpGc,Like a Rolling Stone,Highway 61 Revisited,6YabPKtZAjxwyWbuO9p4ZD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],1,1,False,0.483,0.721,0,-6.836,1,0.032,0.7290000000000001,0.0,0.1889999999999999,0.562,95.261,369600,4.0,1965,1965-08-30
5JqsRFZYDtIK5Rgeuzd2Jv,Tombstone Blues,Highway 61 Revisited,6YabPKtZAjxwyWbuO9p4ZD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],2,1,False,0.504,0.8079999999999999,11,-7.25,1,0.0584,0.408,0.0,0.316,0.653,123.866,356227,4.0,1965,1965-08-30
2yaf46YMxA5y6bzmWUKgXC,"It Takes a Lot to Laugh, It Takes a Train to Cry",Highway 61 Revisited,6YabPKtZAjxwyWbuO9p4ZD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],3,1,False,0.493,0.579,8,-7.7429999999999986,1,0.0319,0.772,8.06e-05,0.0759,0.475,93.353,245133,4.0,1965,1965-08-30
6txGFpco4cfgG1sA1MxLCp,From a Buick 6,Highway 61 Revisited,6YabPKtZAjxwyWbuO9p4ZD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],4,1,False,0.287,0.72,0,-6.231,1,0.0347,0.7559999999999999,3.41e-06,0.263,0.7090000000000001,176.30200000000005,195693,4.0,1965,1965-08-30
0f5N14nB8xi0p3o4BlVvbx,Ballad of a Thin Man,Highway 61 Revisited,6YabPKtZAjxwyWbuO9p4ZD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],5,1,False,0.473,0.574,11,-8.189,0,0.032,0.695,0.0,0.509,0.499,74.056,356707,4.0,1965,1965-08-30
0c2DAekH6ZEnHhf8dM1leK,Queen Jane Approximately,Highway 61 Revisited,6YabPKtZAjxwyWbuO9p4ZD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],6,1,False,0.369,0.691,0,-6.234,1,0.0387,0.778,1.39e-05,0.327,0.382,104.371,327467,4.0,1965,1965-08-30
6os5B6xjuke9YfBKH3tu1e,Highway 61 Revisited,Highway 61 Revisited,6YabPKtZAjxwyWbuO9p4ZD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],7,1,False,0.49,0.8079999999999999,10,-6.725,1,0.0409,0.475,0.0,0.2319999999999999,0.604,73.434,205827,4.0,1965,1965-08-30
0V1771LhL3tG36pb55EZAH,Just Like Tom Thumb's Blues,Highway 61 Revisited,6YabPKtZAjxwyWbuO9p4ZD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],8,1,False,0.4970000000000001,0.511,7,-8.318,1,0.0271,0.7020000000000001,0.0,0.262,0.591,99.5,327560,4.0,1965,1965-08-30
4n1ZGm3TxYmoYe1YR8cMus,Desolation Row,Highway 61 Revisited,6YabPKtZAjxwyWbuO9p4ZD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],9,1,False,0.4320000000000001,0.605,4,-6.941,1,0.0306,0.6729999999999999,0.0,0.129,0.647,109.227,681400,4.0,1965,1965-08-30
